starttime	seconds	ctime	dtime	ttime	wait
Tue Sep 08 10:07:56 2015	1441687076	1	52	53	52
Tue Sep 08 10:07:58 2015	1441687078	3	50	53	50
Tue Sep 08 10:07:57 2015	1441687077	3	50	53	50
Tue Sep 08 10:07:57 2015	1441687077	2	51	53	50
Tue Sep 08 10:07:57 2015	1441687077	2	51	53	50
Tue Sep 08 10:07:56 2015	1441687076	1	52	53	52
Tue Sep 08 10:07:55 2015	1441687075	3	50	53	49
Tue Sep 08 10:07:56 2015	1441687076	3	51	53	50
Tue Sep 08 10:07:56 2015	1441687076	1	53	53	52
Tue Sep 08 10:07:57 2015	1441687077	1	53	53	52
Tue Sep 08 10:07:57 2015	1441687077	2	51	54	50
Tue Sep 08 10:07:57 2015	1441687077	3	51	54	50
Tue Sep 08 10:07:57 2015	1441687077	1	53	54	52
Tue Sep 08 10:07:57 2015	1441687077	5	49	54	48
Tue Sep 08 10:07:57 2015	1441687077	3	51	54	51
Tue Sep 08 10:07:55 2015	1441687075	4	50	54	49
Tue Sep 08 10:07:57 2015	1441687077	1	53	54	53
Tue Sep 08 10:07:56 2015	1441687076	2	53	54	52
Tue Sep 08 10:07:58 2015	1441687078	2	53	54	52
Tue Sep 08 10:07:56 2015	1441687076	1	54	54	53
Tue Sep 08 10:07:56 2015	1441687076	1	53	54	53
Tue Sep 08 10:07:57 2015	1441687077	3	52	55	51
Tue Sep 08 10:07:56 2015	1441687076	2	53	55	52
Tue Sep 08 10:07:56 2015	1441687076	1	54	55	53
Tue Sep 08 10:07:56 2015	1441687076	3	52	55	51
Tue Sep 08 10:07:57 2015	1441687077	2	53	55	52
Tue Sep 08 10:07:57 2015	1441687077	1	54	55	53
Tue Sep 08 10:07:57 2015	1441687077	2	53	55	53
Tue Sep 08 10:07:56 2015	1441687076	2	54	55	53
Tue Sep 08 10:07:57 2015	1441687077	3	53	55	52
Tue Sep 08 10:07:57 2015	1441687077	3	53	55	52
Tue Sep 08 10:07:56 2015	1441687076	2	53	56	53
Tue Sep 08 10:07:57 2015	1441687077	1	55	56	54
Tue Sep 08 10:07:56 2015	1441687076	1	55	56	54
Tue Sep 08 10:07:56 2015	1441687076	1	55	56	54
Tue Sep 08 10:07:57 2015	1441687077	10	46	56	45
Tue Sep 08 10:07:57 2015	1441687077	2	54	56	53
Tue Sep 08 10:07:57 2015	1441687077	2	54	56	53
Tue Sep 08 10:07:57 2015	1441687077	1	55	56	55
Tue Sep 08 10:07:57 2015	1441687077	2	55	56	54
Tue Sep 08 10:07:58 2015	1441687078	2	55	56	54
Tue Sep 08 10:07:56 2015	1441687076	2	54	56	54
Tue Sep 08 10:07:57 2015	1441687077	4	53	56	52
Tue Sep 08 10:07:57 2015	1441687077	2	55	57	54
Tue Sep 08 10:07:56 2015	1441687076	3	54	57	54
Tue Sep 08 10:07:56 2015	1441687076	3	54	57	53
Tue Sep 08 10:07:57 2015	1441687077	14	43	57	42
Tue Sep 08 10:07:57 2015	1441687077	13	45	57	43
Tue Sep 08 10:07:56 2015	1441687076	2	56	57	55
Tue Sep 08 10:07:57 2015	1441687077	25	33	58	32
Tue Sep 08 10:07:56 2015	1441687076	1	57	58	56
Tue Sep 08 10:07:55 2015	1441687075	1	57	58	56
Tue Sep 08 10:07:57 2015	1441687077	1	57	58	57
Tue Sep 08 10:07:55 2015	1441687075	2	56	58	55
Tue Sep 08 10:07:56 2015	1441687076	2	56	58	55
Tue Sep 08 10:07:57 2015	1441687077	2	56	58	55
Tue Sep 08 10:07:56 2015	1441687076	2	56	58	55
Tue Sep 08 10:07:55 2015	1441687075	2	56	58	55
Tue Sep 08 10:07:56 2015	1441687076	3	55	59	55
Tue Sep 08 10:07:57 2015	1441687077	20	39	59	37
Tue Sep 08 10:07:56 2015	1441687076	4	55	59	54
Tue Sep 08 10:07:57 2015	1441687077	17	42	59	41
Tue Sep 08 10:07:57 2015	1441687077	3	56	59	55
Tue Sep 08 10:07:56 2015	1441687076	3	56	59	54
Tue Sep 08 10:07:56 2015	1441687076	1	58	59	58
Tue Sep 08 10:07:56 2015	1441687076	1	58	59	57
Tue Sep 08 10:07:56 2015	1441687076	3	56	59	55
Tue Sep 08 10:07:57 2015	1441687077	1	58	59	57
Tue Sep 08 10:07:57 2015	1441687077	29	30	59	29
Tue Sep 08 10:07:57 2015	1441687077	26	36	62	35
Tue Sep 08 10:07:55 2015	1441687075	3	59	62	58
Tue Sep 08 10:07:55 2015	1441687075	2	60	62	59
Tue Sep 08 10:07:57 2015	1441687077	20	42	62	41
Tue Sep 08 10:07:57 2015	1441687077	31	32	63	31
Tue Sep 08 10:07:57 2015	1441687077	27	37	64	36
Tue Sep 08 10:07:57 2015	1441687077	19	45	64	44
Tue Sep 08 10:07:55 2015	1441687075	3	62	65	61
Tue Sep 08 10:07:55 2015	1441687075	4	62	65	61
Tue Sep 08 10:07:57 2015	1441687077	29	37	66	36
Tue Sep 08 10:07:57 2015	1441687077	30	39	69	38
Tue Sep 08 10:07:56 2015	1441687076	5	64	69	64
Tue Sep 08 10:07:56 2015	1441687076	2	67	69	66
Tue Sep 08 10:07:57 2015	1441687077	18	51	69	50
Tue Sep 08 10:07:55 2015	1441687075	3	66	69	65
Tue Sep 08 10:07:57 2015	1441687077	19	50	69	49
Tue Sep 08 10:07:57 2015	1441687077	20	49	69	48
Tue Sep 08 10:07:55 2015	1441687075	1	69	70	69
Tue Sep 08 10:07:55 2015	1441687075	2	72	74	72
Tue Sep 08 10:07:57 2015	1441687077	12	64	76	62
Tue Sep 08 10:07:57 2015	1441687077	14	61	76	60
Tue Sep 08 10:07:57 2015	1441687077	20	59	79	58
Tue Sep 08 10:07:55 2015	1441687075	0	80	80	79
Tue Sep 08 10:07:57 2015	1441687077	21	60	82	59
Tue Sep 08 10:07:55 2015	1441687075	1	81	82	80
Tue Sep 08 10:07:55 2015	1441687075	3	80	82	79
Tue Sep 08 10:07:57 2015	1441687077	20	62	82	61
Tue Sep 08 10:07:57 2015	1441687077	20	63	83	61
Tue Sep 08 10:07:55 2015	1441687075	1	86	88	86
Tue Sep 08 10:07:55 2015	1441687075	3	89	91	88
Tue Sep 08 10:07:55 2015	1441687075	3	93	95	92
Tue Sep 08 10:07:55 2015	1441687075	1	97	98	96
Tue Sep 08 10:07:57 2015	1441687077	20	106	126	61
Tue Sep 08 10:07:57 2015	1441687077	20	327	347	66
